Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Keyword Vector,K_means_cluster
ፈሳም / ፈሪ/ ሰው አይመቸኝም ለሀገርም አይጠቅምም,High,Disparaging,Derogatory and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Accent ነው?? ታኬም የተሾመ ሰሞን እንዲህ ግራ የገባው ነገር ነበር ሚፅፈው። ክፍለከተማው ላይ የተሾሙ ካድሬዎች ነው የሚሆኑት,Medium,Accusatory,judgmental and critical,Discontent,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
የፖለቲካ ድርጅት ደጋፊ ላትሆን ትጭላለህ ግን የኣብይን ቂጥ በየፖስቱ ስር እየሄድክ ትልሳለህ፡ ማፈሪያ,High,Accusatory and Condescending,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
የትልቅ ህፃን ምን ቂጥ ቂጡ እየሄድክ ታሸቃብጣለህ ጥገኛ ህሊና ካላቹ የሰው ሞት እና የንጽሃን ጭፍጨፋ ማሰቆም በቻላቹ ግን እናንተ ግልፅ,High,Aggressive,Insulting and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
አንተ ደደብ ሁሉ ነገር ሺሻ ማቅረብ መሰለህ ጦርነት ባህላችን ነው ሰትል አልነበርክም ኑና ሞክሩን እያልክ ሰታቅራራ አሁን ደሞ ታለቅሳለህ ሽንታም,High,Derogatory and Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
አንተሞ ወራጅ ቀጠና ነህ ፤ እናንተን ይዘን እንዴት እንለወጣለን ።ጅል ነፍላዎች ።,High,Insulting and Aggressive,Offensive and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ከዚህ በፊት በነበራቸው ተሳትፎ ነው የፈረጅኳቸው።ለአንተ የሐሳብ ልእልና ማለት የአማራ ህዝብ ጥያቄዎችን ማጣጣል ነው,Medium,Accusatory,Critical,Disapproving,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ደብተራው ኣማካሪ ተብየው ተጫወተብህ መሰለኝ እንደ እብድ ውሻ አሰኘህ የማን ፀሓይ እንደ ምጠልቅ እናያለን,High,Aggressive and Disrespectful,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ይሄ ሰውዬ ግን ኮሜዲያን ገብሬ አይደለም? ቅንድቡ ሳይጠፋ የተቀረፀው,Medium,Sarcastic,Mocking and Insulting,Derogatory,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
አንተ አስመሳይ ቃኤል ኢትዮጵያን ልታጠፋ ቆርጠህ የተነሳህ አጥፊ ነህ።,High,Accusatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
እንዳንታይነት ደደብ አውሬ መሪ ኢትዮጵያ አይኖራትም ዳቢሎስ,High,Derogatory,Insulting and Aggressive,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ሊያስከትለው የሚችለው አደጋ ስላያችሁት እየተቅበዘበዛችሁ እንደሆነ ይረዳናል (እንደሰው እእምሮ ይኖራችዃል በሚል ግምት ነው)። በተረፈ,Medium,Cynical,Sarcastic and Condescending,Disapproving,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
መሪዎች ሃላፊነታቸውን ካላወቁ: ለህዝቡ እርግማን ነው:: መደመር እያልክ መቀነስና ዘር ማጥፋት ትልቁ ክህደት ነው,High,Accusatory and Condemnatory,Aggressive and Blaming,Critical,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አቤት እውቀትሽ ምናለበት አንገትሽ ላይ ያለውን ብታወጪው መሀይምነትሽን ስታሳይ.,Medium,Sarcastic,Sarcastic and Derogatory,Disparaging,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንተም ጨካኝ ነበርክ ጨካኝ አዘዘብህ እንደ ገና ዳቦ እሳት ነደደብህ ተባለ ያኔ,High,Accusatory,Confrontational and Aggressive,Hostile,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ታየ ደንዳኔ ከልደቱ በላይ ለኢትዮጵያ አስቦ ኢትዮጵያዊ ብሄርተኛ ነነ ባዩ ጭሰኛ ሁላ ልደቱ ላይ ዘምቶ ዋለ? እስኪ ታየ ስለ አክሊሉ ሀብተወልድ የፃፈውን ሄደት ብላችሁ እዩ? ኩክ,Medium,Sarcastic,Derisive and Condescending,Mocking,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንተ ከሀዲ የትግራይ ህዝብ እንደ ልጁ አቅፎ ባስተማረህ ቋንቋው በአየር ልደበድብህ ነው ተበተን አልከው? የአይምሮ ችግር ስላለብክ እንጂ ጀግነቱንም ታቃለህ,High,Insulting,Confrontational and Demeaning,Disdainful,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
እፍረት የሚባል ነገር አታውቂም አይደል? ሆድ ኣደር አስመሳይነት ነው ይሄ። ወገንተኛ ሳትሆኝ ለሁሉም ተቆርቁረሽ ቢሆን በሰማንሽ,High,Dismissive and Insulting,Confrontational and Degrading,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
የባለጌ ልጅና ዋንጫ ከአፉ ይሰፋል አሉ። አንተም ሰው ሁነህ እንዲህ ትላላህ? አዬ ሃገሬ ኢትዮጵያ,Medium,Critical and Disapproving,Reproachful and Disparaging,Disappointed,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አታቀውም? የወያኔ አቀንቃኝ ነበር የሆነ ቲቪም ነበረው,Medium,Accusatory,Confrontational,Critical,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንቺ ደነዝ አሁን አድዋ በማን አገር ነው እየተዳደረ ያለው?,Medium,Dismissive,Confrontational and Insulting,Contemptuous,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
አንተ ራሱ post kemadrgh በፊት የራስህን ጉድፍ ዞር ብለህ ተመልከት bro,Medium,Critical,Confrontational,Disapproving,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ይልቁንስ አንቺ በጣም ተመፃደቅሽ የምታወሪውን እወቂ,Medium,Judgmental,Critical and Insulting,Disparaging,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ብቻህን ሮጠህ ብቻህን አሸናፊ የዘመናችንአስነዋሪ ሰው የዘምናችን ውሻ ቆሻሻ ሰው ነህ,High,Derogatory,Insulting and Demeaning,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
እንኳን ሰይጣንን ጊዜ ሰጥቼው ላከብረው ይቅርና ሆሆሆ እንዴት እንደምጠላው የሁልጊዜ ፀሎቴ ተዋርዶ ሲኦል ሚገባበትን ቀን ማየት ነው ምኞቴ,High,Hostile,Aggressive and Insulting,Hate-filled,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ምን ማለት ነው ኣርቆ ኣሳቢ ሰው ይታዘበናል ኣትሉም መቸም እንደሰው ብታስቡ መልካም ነበረ ህጻናቶች በየቀኑ እየቆላ፡ሃገሪትዋ በማትወጣው,High,Accusatory,Confrontational and Blaming,Disapproving,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አብይ ከህዝብ ካጣላ በኋላ ገንዘብ ከለከላቸው መቸም ተጠቅሞ መጣል.?? / ከአላማችሁ ውጭ በተፃራሪ የአምባገነን ልሳን ስትሆኑ ይሄ እንደሚመጣ ማሰብ ነበረባችሁ የቁልቁለት ጉዞው የጀ,Medium,Critical,Accusatory and Confrontational,Disapproving,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
. ከባድ የጦር መሳሪያዎችን ደምስሰን ከጥቅም ውጪ አድረገናል ብሎ መግለጫ ሰጥቶ አልነበር እንዴ ይሄኛው ከየት መጣ ባጫ ግን ጤነኛ ነው? በመለስ ግዜ ኦነግን,Medium,Skeptical,Confrontational,Suspicious,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ይህን ያለውን ለይተህ መተቸት ስትችል በእሱ አስታከህ ሌሎችን ጠቅልለህ ስትወቅስ ማንነትህን በግልፅ እያሳየህ ነው፤ጎጠኛ ሥርዓትን defend justify ለማድረግ,High,Accusatory and Critical,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ከሚገባው በላይ ወርደሃል: ኣሁን በደምብ የተሸናፊነት ስነልቦናህን ይዘሀዋል እና በርታ እን,Medium,Critical,Direct and Disparaging,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንተ አህያ ፣ በትርጉም ቁልፍ ላይ ጠቅ ማድረግ አቁም,High,Insulting and Dismissive,Confrontational,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ካስዬን የምትወደው መርጠህ ሳይሆን ተገደህ ነው??,High,Aggressive,Confrontational,Hostile,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
የ ደንቆሮ ደንቆሮ ህዝብህ እየረገፈ ስለ ባእድ አገር ባአል ትቆረቆራለህ ምን አይነት የ ሰይጣን ቁራጭ ነው,High,Accusatory and Insulting,Aggressive and Derogatory,Hostile,"(1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
እኮ ይሄ ማፈሪያ?? . እኔ እሻልሻለው አለ ዘፋኙ,Medium,Sarcastic,Derisive and Critical,Disdainful,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ትንሽ ሰው ፤ ሁልጊዜ ትንሽ ነው። ትንሽነትህን ፤ አላዊቂነትህን ብቻ ሳይሆን የህዝብ ጠላትነትህንም አሳየህ። ግድ የለም ብቻ ይሄ ቀን ይለፍ።,High,Derogatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ሀብትሽ እውነትም ስንቱን አህያ ተሸክመናል። የዘንድሮ ሆድአደሮች ደግሞ ብዛታቸው። ለእውነት የቆሙትን እየተከታተሉ ለማሸማቀቅ ሌት ተቀን ስራ አድርገውታል,High,Critical and Derogatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
አንተ ማለት ወራዳ ሌባ ነህ ሙያህን ሠው ገደልክበት የአማራ እናቶች እንዳይወልዱ ለማምከን ብዙ ሠርተሀል ውሸታም እና አስመሳይ ነህ ገና በፍትህ ፊት ትቆማለህ ሌባ ሌባ ሌባ ገዳይ ki,High,Accusatory and Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ለነገሩ በውቅቱ ተጠቃሚ ስለነበርክ ብዙ ብታውራ አይገርምም ውሻ በበላበት ነው።,High,Insulting,Aggressive and Derogatory,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ከምትያቸዉ ሰዎች በንፅፅር ይህ ውሻ በእጅጉ ይበልጣል,High,Dismissive and Insulting,Confrontational,Contemptuous,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ሰሙን ቄስ ይጥራውና እሱንማ አየነው ለአብይ ውሃ በወንፊት ካላያዝንልህ ሲል ሲጮህ የነበረው ወያኔ ልክ እንደ አብይ እውቅና ስላልሰጠው ብ,High,Mocking and Hostile,Confrontational and Derisive,Negative and Derogatory,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ወራዳ ነህ ለ21 ክፍለ ዘመን የማትጠቅም ሀገር ሻጭ ባንዳ ይሁዳ ነህ . በየሀገር ክፍለ ሀገራት የንፁህ አማራ ኢትዮጵያን ደም እንደጅረት ይፈሳ በንተ ተልእኮ እዚ,High,Aggressive and Hostile,Derogatory and Incendiary,Hatred,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ምንም የምታደርጊው ነገር ፣ ደካሞች ነሽ ፣ እንደዚህ አይነት ነገር በጭራሽ ማድረግ አትችይም ፣ ወላጆችሽ ይንቁሻል እናም ወንጌልን ከእርስዎ ጋር ያካፍላሉ ፣ ግን እንደዚህ ያሉ ፈተና,Medium,Critical,Condemnatory and Insulting,Disparaging,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አይሞቀው አይበርደው፤ ድሮ የወያኔ ገረድ ዛሬ የወነግ። ቱ ሞት ይሻላችኋል።,High,Hostile,Aggressive and Insulting,Malicious,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ክፋት ያማረው ደግሞ እንዲህ ይላል ምን ማፈሪያው ነው፡፡ እንዴት የጣቷን ልክ አያውቀውም?,Medium,Critical,Disparaging and Inquisitive,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንድ በእንድ የተንኮል ሴራህ እና የውሸት propaganda አለመሳካኩቱ ደስ ሲል አቦ ። ለማንኛውም ውሃ እየጠጣህ,High,Sarcastic and Derogatory,Accusatory and Insulting,Hostile,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ይሄ ደግሞ እንቅልፍ ከመውደዱ የተነሳ እቅዱ ጠዋት ተነስቼ ተኛለሁ ነው????.,Medium,Sarcastic,Dismissive,Irritated,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
በአዳነች ውበት ተማርከን የኮንዶሚነየሙን ነገር እንድንረሳ የሚደረገው ሴራ ይቁም በዚህ ከቀጠለች በቅርቡ Q e n D G l ምናምን የሚል የinstagram አካውንት ትከፍታለች,Medium,Sarcastic,Critical and Sarcastic,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
እንኩዋን ለመምከር ሱሬህን በቅጡ መታጠቅ ያልጀመርክ ስለ ሃገርና ዲፕሎማሲያ ለማውራት ከአፍ ውጭ ምንም አቅምም አቁዋምም የለከም ቱልቱላ,High,Condemning,Insulting and Demeaning,Disrespectful,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ታሪክ መስራት እንኳን ቢያቅተን: ታሪክ በሚሰሩት ሙድ ባንይዝስ,Low,Sarcastic,Caustic and Derisive,Mocking,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ጠቅላይ ሚኒስትሩ አብሮ የኖሩትን ድርጅት ጠላት ብለው ሲጠሩ እንዴት አይሰቀጥጣቸውም? እኔ ለነሱ እሸማቀቃለው። ኢንጅነር ይልቃል,Medium,Accusatory,Confrontational,Critical,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ኢዲት የተደረገ የውሸት ቪዲዬ ለምን ታሰራጫላቹ ወይ ማጭበርበር በስንቱ ልበጥበጥ አለች በሶ ኮተታም ሁላ በናንተ ቤት ሰው ሸውዳቹ ሞታችህዋል ምደረ መሀይም።,High,Accusatory and Insulting,Confrontational,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
አንተ ከሀዲ የካሀዲ ልጅ ። ሰዉ መስለሀኝ ስረዳህ የኖርኩኝ ጠንባራ። ክህደትም እንደ ቁምጥና በዘር ያልፋል። ለማንኛውም ያለከፈለ ሂሳብ አለህ።,High,Condemnatory and Insulting,Aggressive and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
የባለጌ አፍህን ስትከፍት ባዶ ጭንቅላትህ ከሩቅ ይታያል.,High,Insulting,Derogatory and Offensive,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
አንድ ቀን ለፍርድ ትቀርብያለሽ በፈጣሪም ትጠየቂያለሽ ሰው እንዴት ሰይጣንን ያገለግላል??? ሰይጣኑ አብይ አህመድ ይባላል።,High,Hostile,Accusatory and Insulting,Condemnatory,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ለተቸገረው ሕዝብ መድረስ እንጂ የናንተን የውሸት ፉከራ የሚሰማ ጅል ነው ።,Medium,Accusatory,Confrontational and Insulting,Critical,"(1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
activist ሆኖ አረፈው ቢቸግረው እንቅልፍ አቶ ሰልፎችን መዘገብ ጀምሮል የጨነቀው ተላላኪ,Medium,Dismissive,Critical and Disparaging,Negative,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ወትፍ ነቃይ ሞኛችውን ፍልጉ ስው ሁሉ እንደናንተ ጅል ይመስላችዋል እንዴ,High,Disparaging,Insulting and Condescending,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
አንተ ከእነሱ በምን ትለያለህ? የተስፋዬ ገብረአብን ልብወለድ እንደዳዊት ስትደግም አይደል የምትውለው:: ጁንታ ቁጥር 2,High,Accusatory,Aggressive and Derogatory,Condemning,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
እንዴት እንደ ዓይነቱ ደደብ ሰው መቀለ ዩኒቨቨርስቲ መግባት ይችላል? የማይመስል ምኞት ነው,High,Dismissive and Derogatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
መልእክቱ የጌቾ ቶን አለው አሁንም ድንፋታ/ማስቦካት? አቶ አብርሃ ሰከን ይበሉ ለአብይ እያሽቃበጥኩ እንዳይመስላችሁ ለማለት ይሄን ያህል ሩቅ መሄድ አያስፈልግም We believe,Medium,Condescending and Derisive,Critical and Disparaging,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ጅል ትልቅ ሃገር ስትባል መንደርህን ታስባለህ የሆንክ ጠባብ እኛንም አብረህ አታጥበን እባክህ?? ኢትዮጵያ ለዘላለም ትኑር,Medium,Condescending,Confrontational and Insulting,Disdainful,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
